date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2003-07-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.41,0.54
2003-07-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.04,0.79
2003-08-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.5,0.57
2003-08-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.07,0.41
2003-08-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.33,0.51
2003-08-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,66.42,25.45
2003-08-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,36.26,13.89
2003-08-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.3,0.5
2003-08-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2,0.77
2003-08-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,69.33,26.56
2003-08-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,45.75,17.53
2003-08-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,74.88,28.69
2003-08-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.13,0.82
2003-08-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.4,0.53
2003-08-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.57,0.6
2003-08-15,Northern,Dongola,Dongola,2577,19.17,30.47,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,72,27.59
2003-08-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.26,0.87
2003-08-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.49,0.57
2003-08-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.64,0.63
2003-08-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.33,0.89
2003-08-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.77,0.68
2003-08-15,West Darfur,El Geneina,El Geneina,1028,13.45,22.45,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.17,0.45
2003-08-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.46,0.94
2003-08-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.4,0.54
2003-08-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.38,0.91
2003-09-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.5,0.57
2003-09-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.07,0.41
2003-09-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,62.44,23.92
2003-09-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,35.31,13.53
2003-09-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.83,0.7
2003-09-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.93,0.74
2003-09-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,71.5,27.39
2003-09-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,43.5,16.67
2003-09-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,73.5,28.16
2003-09-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.13,0.82
2003-09-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.81,0.69
2003-09-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.09,0.8
2003-09-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,62.42,23.92
2003-09-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.51,0.58
2003-09-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,0.83,0.32
2003-09-15,Northern,Dongola,Dongola,2577,19.17,30.47,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,69.67,26.69
2003-09-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.44,0.55
2003-09-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.49,0.57
2003-09-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.64,0.63
2003-09-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.08,0.42
2003-09-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.33,0.89
2003-09-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.36,0.52
2003-09-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.37,0.91
2003-10-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.3,0.5
2003-10-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,33.22,12.73
2003-10-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.13,0.82
2003-10-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.32,0.5
2003-10-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.88,0.72
2003-10-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,41,15.71
2003-10-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.25,0.48
2003-10-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.33,0.51
2003-10-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.09,0.8
2003-10-15,Northern,Dongola,Dongola,2577,19.17,30.47,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,74.89,28.69
2003-10-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.17,0.83
2003-10-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.46,0.94
2003-10-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.31,0.5
2003-10-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2,0.77
2003-11-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1,0.38
2003-11-15,Gedaref,Al Gedaref Rural,El Gedarif,2580,14.04,35.38,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,30.4,11.65
2003-11-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.15,0.82
2003-11-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.03,0.4
2003-11-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.65,0.63
2003-11-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,49.5,18.97
2003-11-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,73.25,28.07
2003-11-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.06,0.41
2003-11-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2,0.77
2003-11-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.75,0.67
2003-11-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,47.25,18.1
2003-11-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.26,0.48
2003-11-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,2.04,0.78
2003-11-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.41,0.54
2003-11-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.49,0.57
2003-11-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.72,0.66
2003-11-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.83,0.7
2003-11-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1,0.38
2003-11-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.96,0.75
2003-12-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.38,0.53
2003-12-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.9,0.73
2003-12-15,Kassala,Kassala,Kassala,1031,15.46,36.4,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.82,0.7
2003-12-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,49.5,19.04
2003-12-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,SDG,38,14.62
2003-12-15,Khartoum,Jebal Aulya,Khartoum,2588,15.51,32.54,cereals and tubers,Wheat,84,90 KG,actual,Wholesale,SDG,71.5,27.5
2003-12-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.96,0.75
2003-12-15,North Darfur,El Fasher,Al Fashir,1025,13.63,25.35,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1,0.38
2003-12-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Millet,73,90 KG,actual,Wholesale,SDG,47.25,18.17
2003-12-15,North Kordofan,Shiekan,El Obeid,1029,13.19,30.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.38,0.53
2003-12-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.28,0.49
2003-12-15,Red Sea,Port Sudan,Port Sudan,1034,19.62,37.22,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.62,0.62
2003-12-15,South Darfur,Nyala,Nyala,1033,12.05,24.88,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,2.17,0.83
2003-12-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.1,0.42
2003-12-15,White Nile,Kosti,Kosti,1032,13.17,32.67,cereals and tubers,Wheat,84,3 KG,actual,Retail,SDG,1.83,0.7
2004-01-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Millet,73,3.5 KG,actual,Retail,SDG,1.97,0.76
2004-01-15,Eastern Darfur,Ed Daein,Eddein,1027,11.43,26.15,cereals and tubers,Sorghum,65,3 KG,actual,Retail,SDG,1.43,0.55
